"","seconds","diff","GameID","quarter","event"
"36661",97,6,114,1,"a 2 made"
"36662",76,6,114,1,"h turnover"
"36663",61,6,114,1,"a turnover"
"36664",56,8,114,1,"h 2 made"
"36665",39,8,114,1,"a 3 missed"
"36666",39,8,114,1,"h rebound defensive"
"36667",16,8,114,1,"h turnover"
"36668",10,8,114,1,"a 2 missed"
"36669",10,8,114,1,"h rebound defensive"
"36670",6,8,114,1,"a foul"
"36671",1,8,114,1,"h 3 missed"
"36672",584,8,114,2,"h 2 missed"
"36673",584,8,114,2,"a rebound defensive"
"36674",580,8,114,2,"h foul"
"36675",564,8,114,2,"a 2 missed"
"36676",564,8,114,2,"h rebound defensive"
"36677",552,10,114,2,"h 2 made"
"36678",528,10,114,2,"a 2 missed"
"36679",528,10,114,2,"h rebound offensive"
"36680",522,12,114,2,"h 2 made"
"36681",504,10,114,2,"a 2 made"
"36682",490,10,114,2,"h 3 missed"
"36683",490,10,114,2,"a rebound defensive"
"36684",487,10,114,2,"a turnover"
"36685",465,10,114,2,"a foul"
"36686",461,10,114,2,"h turnover"
"36687",457,10,114,2,"a turnover"
"36688",446,12,114,2,"h 2 made"
"36689",436,10,114,2,"a 2 made"
"36690",426,10,114,2,"h 3 missed"
"36691",426,10,114,2,"a rebound defensive"
"36692",412,10,114,2,"a turnover"
"36693",397,10,114,2,"h 3 missed"
"36694",397,10,114,2,"h rebound offensive"
"36695",386,12,114,2,"h 2 made"
"36696",375,12,114,2,"a 3 missed"
"36697",375,12,114,2,"h rebound defensive"
"36698",368,12,114,2,"a foul"
"36699",368,13,114,2,"h free throw 1 of 2 made"
"36700",368,13,114,2,"h free throw 2 of 2 missed"
"36701",368,13,114,2,"a rebound defensive"
"36702",360,13,114,2,"h foul"
"36703",354,13,114,2,"a turnover"
"36704",349,13,114,2,"h turnover"
"36705",331,13,114,2,"a turnover"
"36706",331,15,114,2,"h 2 made"
"36707",338,15,114,2,"a timeOut"
"36708",332,15,114,2,"a turnover"
"36709",327,17,114,2,"h 2 made"
"36710",310,17,114,2,"a 2 missed"
"36711",310,17,114,2,"h rebound defensive"
"36712",310,17,114,2,"a foul"
"36713",293,17,114,2,"h 3 missed"
"36714",293,17,114,2,"h rebound offensive"
"36715",286,17,114,2,"h turnover"
"36716",280,17,114,2,"h foul"
"36717",280,16,114,2,"a free throw 1 of 2 made"
"36718",280,15,114,2,"a free throw 2 of 2 made"
"36719",267,15,114,2,"h 3 missed"
"36720",267,15,114,2,"h rebound offensive"
"36721",264,17,114,2,"h 2 made"
"36722",241,15,114,2,"a 2 made"
"36723",228,15,114,2,"h 3 missed"
"36724",228,15,114,2,"h rebound offensive"
"36725",219,17,114,2,"h 2 made"
"36726",211,17,114,2,"h rebound defensive"
"36727",197,19,114,2,"h 2 made"
"36728",183,17,114,2,"a 2 made"
"36729",167,19,114,2,"h 2 made"
"36730",167,19,114,2,"a foul"
"36731",167,20,114,2,"h free throw 1 of 1 made"
"36732",147,20,114,2,"a 2 missed"
"36733",147,20,114,2,"h rebound defensive"
"36734",130,20,114,2,"h 2 missed"
"36735",130,20,114,2,"a rebound defensive"
"36736",126,20,114,2,"h foul"
"36737",115,20,114,2,"a 3 missed"
"36738",115,20,114,2,"a rebound offensive"
"36739",107,18,114,2,"a 2 made"
"36740",98,18,114,2,"a foul"
"36741",98,18,114,2,"h free throw 1 of 2 missed"
"36742",98,18,114,2,"h free throw 2 of 2 missed"
"36743",98,18,114,2,"h rebound offensive"
"36744",98,18,114,2,"h 2 missed"
"36745",98,18,114,2,"h rebound offensive"
"36746",98,20,114,2,"h 2 made"
"36747",94,20,114,2,"a 3 missed"
"36748",94,20,114,2,"h rebound defensive"
"36749",40,20,114,2,"h turnover"
"36750",25,20,114,2,"a 2 missed"
"36751",25,20,114,2,"h rebound defensive"
"36752",19,22,114,2,"h 2 made"
"36753",3,22,114,2,"a 3 missed"
"36754",3,22,114,2,"h rebound defensive"
"36755",578,20,114,3,"a 2 made"
"36756",567,20,114,3,"h 3 missed"
"36757",567,20,114,3,"h rebound offensive"
"36758",559,20,114,3,"h 3 missed"
"36759",559,20,114,3,"h rebound offensive"
"36760",556,22,114,3,"h 2 made"
"36761",532,22,114,3,"a 2 missed"
"36762",532,22,114,3,"h rebound defensive"
"36763",526,22,114,3,"h turnover"
"36764",526,22,114,3,"h turnover"
"36765",506,22,114,3,"h foul"
"36766",506,21,114,3,"a free throw 1 of 2 made"
"36767",506,20,114,3,"a free throw 2 of 2 made"
"36768",496,20,114,3,"h 2 missed"
"36769",496,20,114,3,"a rebound defensive"
"36770",487,20,114,3,"a turnover"
"36771",479,20,114,3,"h 3 missed"
"36772",479,20,114,3,"h rebound offensive"
"36773",475,22,114,3,"h 2 made"
"36774",452,22,114,3,"a 2 missed"
"36775",452,22,114,3,"h rebound defensive"
"36776",445,24,114,3,"h 2 made"
"36777",431,24,114,3,"h foul"
"36778",431,24,114,3,"a free throw 1 of 2 missed"
"36779",431,24,114,3,"a free throw 2 of 2 missed"
"36780",431,24,114,3,"a rebound offensive"
"36781",424,21,114,3,"a 3 made"
"36782",415,21,114,3,"h turnover"
"36783",387,21,114,3,"a 2 missed"
"36784",387,21,114,3,"h rebound defensive"
"36785",387,21,114,3,"a foul"
"36786",371,21,114,3,"h rebound offensive"
"36787",363,23,114,3,"h 2 made"
"36788",345,23,114,3,"h foul"
"36789",345,23,114,3,"a timeOut"
"36790",341,21,114,3,"a 2 made"
"36791",322,21,114,3,"h 3 missed"
"36792",322,21,114,3,"h rebound offensive"
"36793",312,21,114,3,"h turnover"
"36794",269,19,114,3,"h 2 missed"
"36795",269,19,114,3,"h rebound offensive"
"36796",264,19,114,3,"h 2 missed"
"36797",264,19,114,3,"a rebound defensive"
"36798",264,19,114,3,"a turnover"
"36799",258,19,114,3,"h 2 missed"
"36800",258,19,114,3,"h rebound offensive"
"36801",255,21,114,3,"h 2 made"
"36802",229,21,114,3,"a 2 missed"
"36803",229,21,114,3,"h rebound defensive"
"36804",223,21,114,3,"a foul"
"36805",210,21,114,3,"h 3 missed"
"36806",210,21,114,3,"h rebound offensive"
"36807",210,21,114,3,"a foul"
"36808",205,23,114,3,"h 2 made"
"36809",193,23,114,3,"a turnover"
"36810",190,23,114,3,"a foul"
"36811",177,23,114,3,"h 2 missed"
"36812",177,23,114,3,"h rebound offensive"
"36813",170,23,114,3,"h 2 missed"
"36814",170,23,114,3,"h rebound offensive"
"36815",168,25,114,3,"h 2 made"
"36816",159,25,114,3,"a turnover"
"36817",156,27,114,3,"h 2 made"
"36818",156,27,114,3,"a foul"
"36819",156,27,114,3,"h free throw 1 of 1 missed"
"36820",156,27,114,3,"h rebound offensive"
"36821",155,29,114,3,"h 2 made"
"36822",131,29,114,3,"a 2 missed"
"36823",131,29,114,3,"h rebound defensive"
"36824",121,29,114,3,"a rebound defensive"
"36825",106,31,114,3,"h 2 made"
"36826",85,31,114,3,"a 3 missed"
"36827",85,31,114,3,"a rebound offensive"
"36828",80,31,114,3,"a turnover"
"36829",63,31,114,3,"a foul"
"36830",63,31,114,3,"h free throw 1 of 2 missed"
"36831",63,31,114,3,"h free throw 2 of 2 missed"
"36832",63,31,114,3,"a rebound defensive"
"36833",43,31,114,3,"a 2 missed"
"36834",43,31,114,3,"h rebound defensive"
"36835",35,31,114,3,"h 3 missed"
"36836",35,31,114,3,"a rebound defensive"
"36837",27,31,114,3,"h foul"
"36838",27,30,114,3,"a free throw 1 of 2 made"
"36839",27,30,114,3,"a free throw 2 of 2 missed"
"36840",27,30,114,3,"h rebound defensive"
"36841",20,30,114,3,"h turnover"
"36842",3,27,114,3,"a 3 made"
"36843",589,27,114,4,"h foul"
"36844",578,27,114,4,"a 2 missed"
"36845",578,27,114,4,"a rebound offensive"
"36846",569,27,114,4,"h rebound defensive"
"36847",558,29,114,4,"h 2 made"
"36848",558,29,114,4,"a turnover"
"36849",537,29,114,4,"h 3 missed"
"36850",537,29,114,4,"a rebound defensive"
"36851",519,29,114,4,"a turnover"
"36852",514,31,114,4,"h 2 made"
"36853",493,31,114,4,"a turnover"
"36854",472,31,114,4,"h rebound offensive"
"36855",465,33,114,4,"h 2 made"
"36856",449,33,114,4,"h foul"
"36857",449,32,114,4,"a free throw 1 of 2 made"
"36858",449,31,114,4,"a free throw 2 of 2 made"
"36859",436,31,114,4,"h 2 missed"
"36860",436,31,114,4,"h rebound offensive"
"36861",432,33,114,4,"h 2 made"
"36862",426,33,114,4,"a turnover"
"36863",421,35,114,4,"h 2 made"
"36864",394,35,114,4,"a 3 missed"
"36865",394,35,114,4,"h rebound defensive"
"36866",379,35,114,4,"h 3 missed"
"36867",379,35,114,4,"a rebound defensive"
"36868",365,38,114,4,"h 3 made"
"36869",361,38,114,4,"a turnover"
"36870",360,38,114,4,"a foul"
"36871",360,39,114,4,"h free throw 1 of 2 made"
"36872",360,39,114,4,"h free throw 2 of 2 missed"
"36873",360,39,114,4,"a rebound defensive"
"36874",345,39,114,4,"h foul"
"36875",334,39,114,4,"a turnover"
"36876",319,39,114,4,"h 3 missed"
"36877",319,39,114,4,"a rebound defensive"
"36878",314,39,114,4,"a turnover"
"36879",304,39,114,4,"h turnover"
"36880",303,39,114,4,"a turnover"
"36881",287,39,114,4,"h 2 missed"
"36882",287,39,114,4,"h rebound offensive"
"36883",283,41,114,4,"h 2 made"
"36884",280,41,114,4,"a turnover"
"36885",268,41,114,4,"h rebound offensive"
"36886",258,44,114,4,"h 3 made"
"36887",239,44,114,4,"a turnover"
"36888",224,44,114,4,"h 2 missed"
"36889",224,44,114,4,"a rebound defensive"
"36890",201,42,114,4,"a 2 made"
"36891",201,42,114,4,"h 3 missed"
"36892",201,42,114,4,"h rebound offensive"
"36893",201,44,114,4,"h 2 made"
"36894",199,44,114,4,"a turnover"
"36895",144,44,114,4,"h 2 missed"
"36896",144,44,114,4,"h rebound offensive"
"36897",141,46,114,4,"h 2 made"
"36898",127,46,114,4,"a turnover"
"36899",118,46,114,4,"h 2 missed"
"36900",118,46,114,4,"h rebound offensive"
"36901",108,46,114,4,"h 2 missed"
"36902",108,46,114,4,"a rebound defensive"
"36903",101,46,114,4,"h foul"
"36904",101,45,114,4,"a free throw 1 of 2 made"
"36905",101,44,114,4,"a free throw 2 of 2 made"
"36906",85,44,114,4,"a foul"
"36907",85,45,114,4,"h free throw 1 of 2 made"
"36908",85,45,114,4,"h free throw 2 of 2 missed"
"36909",85,45,114,4,"a rebound defensive"
"36910",75,45,114,4,"a 3 missed"
"36911",75,45,114,4,"h rebound defensive"
"36912",65,45,114,4,"h 2 missed"
"36913",65,45,114,4,"a rebound defensive"
"36914",48,45,114,4,"a turnover"
"36915",44,47,114,4,"h 2 made"
"36916",34,47,114,4,"h foul"
"36917",34,47,114,4,"a free throw 1 of 2 missed"
"36918",34,46,114,4,"a free throw 2 of 2 made"
"36919",24,46,114,4,"h turnover"
"36920",19,46,114,4,"h foul"
"36921",19,45,114,4,"a free throw 1 of 2 made"
"36922",19,45,114,4,"a free throw 2 of 2 missed"
"36923",19,45,114,4,"a rebound offensive"
"36924",16,45,114,4,"a 2 missed"
"36925",16,45,114,4,"a rebound offensive"
"36926",16,43,114,4,"a 2 made"
"36927",600,0,115,1,"a jump ball  won"
"36928",572,0,115,1,"a 2 missed"
"36929",572,0,115,1,"a rebound offensive"
"36930",560,-2,115,1,"a 2 made"
"36931",555,-2,115,1,"h 3 missed"
"36932",555,-2,115,1,"h rebound offensive"
"36933",550,-2,115,1,"h 2 missed"
"36934",550,-2,115,1,"h rebound offensive"
"36935",542,0,115,1,"h 2 made"
"36936",515,0,115,1,"a 2 missed"
"36937",515,0,115,1,"h rebound defensive"
"36938",488,0,115,1,"h 2 missed"
"36939",488,0,115,1,"a rebound defensive"
"36940",467,0,115,1,"a 2 missed"
"36941",467,0,115,1,"a rebound offensive"
"36942",464,0,115,1,"h foul"
"36943",464,0,115,1,"a free throw 1 of 2 missed"
"36944",464,-1,115,1,"a free throw 2 of 2 made"
"36945",452,-1,115,1,"h turnover"
"36946",436,-3,115,1,"a 2 made"
"36947",423,-3,115,1,"h 2 missed"
"36948",423,-3,115,1,"a rebound defensive"
"36949",415,-3,115,1,"a turnover"
"36950",400,-1,115,1,"h 2 made"
"36951",379,-1,115,1,"a 3 missed"
"36952",379,-1,115,1,"h rebound defensive"
"36953",368,-1,115,1,"a foul"
"36954",359,-1,115,1,"h 2 missed"
"36955",359,-1,115,1,"a rebound defensive"
"36956",346,-4,115,1,"a 3 made"
"36957",328,-4,115,1,"h turnover"
"36958",327,-4,115,1,"a 3 missed"
"36959",327,-4,115,1,"h rebound defensive"
"36960",327,-4,115,1,"a foul"
"36961",319,-2,115,1,"h 2 made"
"36962",319,-2,115,1,"h foul"
"36963",319,-2,115,1,"a foul"
"36964",319,-1,115,1,"h free throw 1 of 1 made"
"36965",309,-4,115,1,"a 3 made"
"36966",294,-2,115,1,"h 2 made"
"36967",277,-2,115,1,"a 2 missed"
"36968",277,-2,115,1,"a rebound offensive"
"36969",264,-2,115,1,"a 3 missed"
"36970",264,-2,115,1,"a rebound offensive"
"36971",252,-2,115,1,"a 2 missed"
"36972",252,-2,115,1,"h rebound defensive"
"36973",246,-2,115,1,"a foul"
"36974",226,-2,115,1,"a foul"
"36975",226,-1,115,1,"h free throw 1 of 2 made"
"36976",226,-1,115,1,"h free throw 2 of 2 missed"
"36977",226,-1,115,1,"a rebound defensive"
"36978",206,-1,115,1,"a 2 missed"
"36979",206,-1,115,1,"a rebound offensive"
"36980",199,-3,115,1,"a 2 made"
"36981",184,-3,115,1,"h turnover"
"36982",183,-3,115,1,"a 3 missed"
"36983",183,-3,115,1,"a rebound offensive"
"36984",167,-3,115,1,"a 2 missed"
"36985",167,-3,115,1,"a rebound offensive"
"36986",161,-6,115,1,"a 3 made"
"36987",135,-6,115,1,"h 3 missed"
"36988",135,-6,115,1,"h rebound offensive"
"36989",126,-6,115,1,"a turnover"
"36990",122,-6,115,1,"h 2 missed"
"36991",122,-6,115,1,"h rebound offensive"
"36992",119,-4,115,1,"h 2 made"
"36993",112,-4,115,1,"h foul"
"36994",112,-5,115,1,"a free throw 1 of 2 made"
"36995",112,-6,115,1,"a free throw 2 of 2 made"
"36996",107,-6,115,1,"h foul"
"36997",107,-4,115,1,"h 2 made"
"36998",103,-6,115,1,"a 2 made"
"36999",90,-6,115,1,"h 2 missed"
"37000",90,-6,115,1,"h rebound offensive"
"37001",85,-6,115,1,"h 2 missed"
"37002",85,-6,115,1,"h rebound offensive"
"37003",83,-6,115,1,"h 2 missed"
"37004",83,-6,115,1,"h rebound offensive"
"37005",81,-3,115,1,"h 3 made"
"37006",73,-3,115,1,"a 2 missed"
"37007",73,-3,115,1,"a rebound offensive"
"37008",69,-3,115,1,"a 2 missed"
"37009",69,-3,115,1,"a rebound offensive"
"37010",67,-5,115,1,"a 2 made"
"37011",58,-5,115,1,"h 3 missed"
"37012",58,-5,115,1,"a rebound defensive"
"37013",39,-5,115,1,"a 3 missed"
"37014",39,-5,115,1,"h rebound defensive"
"37015",3,-5,115,1,"h 3 missed"
"37016",3,-5,115,1,"h rebound offensive"
"37017",598,-3,115,2,"h 2 made"
"37018",574,-3,115,2,"a 3 missed"
"37019",574,-3,115,2,"a rebound offensive"
"37020",572,-3,115,2,"h foul"
"37021",572,-4,115,2,"a free throw 1 of 2 made"
"37022",572,-5,115,2,"a free throw 2 of 2 made"
"37023",565,-5,115,2,"h 3 missed"
"37024",565,-5,115,2,"h rebound offensive"
"37025",557,-5,115,2,"h turnover"
"37026",550,-7,115,2,"a 2 made"
"37027",538,-7,115,2,"h 3 missed"
"37028",538,-7,115,2,"a rebound defensive"
"37029",534,-7,115,2,"h foul"
"37030",533,-7,115,2,"h foul"
"37031",529,-7,115,2,"a turnover"
"37032",507,-7,115,2,"h 3 missed"
"37033",507,-7,115,2,"a rebound defensive"
"37034",500,-9,115,2,"a 2 made"
"37035",498,-9,115,2,"h timeOut"
"37036",462,-9,115,2,"a foul"
"37037",452,-9,115,2,"h 2 missed"
"37038",452,-9,115,2,"h rebound offensive"
"37039",444,-9,115,2,"h 3 missed"
"37040",444,-9,115,2,"h rebound offensive"
"37041",433,-9,115,2,"a foul"
"37042",433,-8,115,2,"h free throw 1 of 2 made"
"37043",433,-7,115,2,"h free throw 2 of 2 made"
"37044",417,-7,115,2,"h foul"
"37045",412,-7,115,2,"a 3 missed"
"37046",412,-7,115,2,"a rebound offensive"
"37047",406,-9,115,2,"a 2 made"
"37048",392,-9,115,2,"h turnover"
"37049",390,-11,115,2,"a 2 made"
"37050",366,-11,115,2,"h 2 missed"
"37051",366,-11,115,2,"a rebound defensive"
"37052",359,-11,115,2,"a turnover"
"37053",347,-9,115,2,"h 2 made"
"37054",327,-11,115,2,"a 2 made"
"37055",318,-11,115,2,"h 2 missed"
"37056",318,-11,115,2,"a rebound defensive"
"37057",312,-11,115,2,"a 2 missed"
"37058",312,-11,115,2,"h rebound defensive"
"37059",300,-11,115,2,"h 3 missed"
"37060",300,-11,115,2,"h rebound offensive"
"37061",293,-8,115,2,"h 3 made"
"37062",269,-8,115,2,"a turnover"
"37063",250,-6,115,2,"h 2 made"
"37064",239,-9,115,2,"a 3 made"
"37065",219,-9,115,2,"h 3 missed"
"37066",219,-9,115,2,"a rebound defensive"
"37067",211,-9,115,2,"a 2 missed"
"37068",211,-9,115,2,"h rebound defensive"
"37069",198,-9,115,2,"h turnover"
"37070",194,-11,115,2,"a 2 made"
"37071",178,-11,115,2,"a rebound defensive"
"37072",169,-11,115,2,"a turnover"
"37073",165,-11,115,2,"a foul"
"37074",160,-11,115,2,"h turnover"
"37075",149,-11,115,2,"a 2 missed"
"37076",149,-11,115,2,"a rebound offensive"
"37077",136,-11,115,2,"a turnover"
"37078",119,-11,115,2,"h turnover"
"37079",102,-13,115,2,"a 2 made"
"37080",79,-11,115,2,"h 2 made"
"37081",79,-11,115,2,"a foul"
"37082",79,-10,115,2,"h free throw 1 of 1 made"
"37083",79,-10,115,2,"a 2 missed"
"37084",79,-10,115,2,"a rebound offensive"
"37085",79,-12,115,2,"a 2 made"
"37086",67,-10,115,2,"h 2 made"
"37087",17,-10,115,2,"a turnover"
"37088",17,-10,115,2,"a turnover"
"37089",2,-10,115,2,"h 2 missed"
"37090",2,-10,115,2,"h rebound offensive"
"37091",582,-12,115,3,"a 2 made"
"37092",556,-12,115,3,"h 3 missed"
"37093",556,-12,115,3,"a rebound defensive"
"37094",533,-12,115,3,"a 2 missed"
"37095",533,-12,115,3,"a rebound offensive"
"37096",525,-12,115,3,"a 2 missed"
"37097",525,-12,115,3,"h rebound defensive"
"37098",522,-12,115,3,"h 3 missed"
"37099",522,-12,115,3,"a rebound defensive"
"37100",512,-12,115,3,"a 3 missed"
"37101",512,-12,115,3,"h rebound defensive"
"37102",489,-12,115,3,"h 3 missed"
"37103",489,-12,115,3,"h rebound offensive"
"37104",489,-12,115,3,"a foul"
"37105",489,-11,115,3,"h free throw 1 of 2 made"
"37106",489,-11,115,3,"h free throw 2 of 2 missed"
"37107",489,-11,115,3,"a rebound defensive"
"37108",474,-11,115,3,"a 3 missed"
"37109",474,-11,115,3,"h rebound defensive"
"37110",458,-11,115,3,"h turnover"
"37111",454,-11,115,3,"h foul"
"37112",454,-12,115,3,"a free throw 1 of 2 made"
"37113",454,-12,115,3,"a free throw 2 of 2 missed"
"37114",454,-12,115,3,"a rebound offensive"
"37115",447,-12,115,3,"a turnover"
"37116",432,-10,115,3,"h 2 made"
"37117",419,-10,115,3,"h foul"
"37118",419,-11,115,3,"a free throw 1 of 2 made"
"37119",419,-11,115,3,"a free throw 2 of 2 missed"
"37120",419,-11,115,3,"h rebound defensive"
"37121",411,-9,115,3,"h 2 made"
"37122",390,-9,115,3,"a turnover"
"37123",383,-9,115,3,"h rebound offensive"
"37124",383,-9,115,3,"a rebound defensive"
"37125",373,-9,115,3,"a turnover"
"37126",373,-9,115,3,"a timeOut"
"37127",342,-9,115,3,"a foul"
"37128",342,-8,115,3,"h free throw 1 of 2 made"
"37129",342,-7,115,3,"h free throw 2 of 2 made"
"37130",320,-9,115,3,"a 2 made"
"37131",311,-9,115,3,"a rebound defensive"
"37132",297,-9,115,3,"a 3 missed"
"37133",297,-9,115,3,"h rebound defensive"
"37134",291,-9,115,3,"a foul"
"37135",291,-8,115,3,"h free throw 1 of 2 made"
"37136",291,-7,115,3,"h free throw 2 of 2 made"
"37137",275,-7,115,3,"a turnover"
"37138",269,-7,115,3,"h 3 missed"
"37139",269,-7,115,3,"a rebound defensive"
"37140",250,-7,115,3,"a rebound offensive"
"37141",241,-7,115,3,"a 3 missed"
"37142",241,-7,115,3,"a rebound offensive"
"37143",227,-7,115,3,"a 3 missed"
"37144",227,-7,115,3,"h rebound defensive"
"37145",222,-7,115,3,"h turnover"
"37146",222,-7,115,3,"h turnover"
"37147",214,-7,115,3,"h foul"
"37148",214,-8,115,3,"a free throw 1 of 2 made"
"37149",214,-8,115,3,"a free throw 2 of 2 missed"
"37150",214,-8,115,3,"a rebound offensive"
"37151",206,-8,115,3,"a turnover"
"37152",189,-6,115,3,"h 2 made"
"37153",171,-6,115,3,"a 2 missed"
"37154",171,-6,115,3,"h rebound defensive"
"37155",165,-6,115,3,"a foul"
"37156",165,-6,115,3,"h free throw 1 of 2 missed"
"37157",165,-5,115,3,"h free throw 2 of 2 made"
"37158",160,-5,115,3,"h foul"
"37159",160,-6,115,3,"a free throw 2 of 2 made"
"37160",160,-7,115,3,"a free throw 1 of 2 made"
"37161",148,-7,115,3,"h turnover"
"37162",140,-7,115,3,"h foul"
"37163",140,-7,115,3,"a free throw 1 of 2 missed"
"37164",140,-7,115,3,"a free throw 2 of 2 missed"
"37165",140,-7,115,3,"h rebound defensive"
"37166",127,-7,115,3,"h 3 missed"
"37167",127,-7,115,3,"a rebound defensive"
"37168",118,-7,115,3,"a 2 missed"
"37169",118,-7,115,3,"a rebound offensive"
"37170",115,-9,115,3,"a 2 made"
"37171",101,-9,115,3,"h 3 missed"
"37172",101,-9,115,3,"a rebound defensive"
"37173",99,-9,115,3,"h foul"
"37174",99,-10,115,3,"a free throw 1 of 2 made"
"37175",99,-10,115,3,"a free throw 2 of 2 missed"
"37176",99,-10,115,3,"a rebound offensive"
"37177",88,-12,115,3,"a 2 made"
"37178",71,-12,115,3,"h 2 missed"
"37179",71,-12,115,3,"h rebound offensive"
"37180",63,-9,115,3,"h 3 made"
"37181",51,-9,115,3,"a 2 missed"
"37182",51,-9,115,3,"a rebound offensive"
"37183",47,-9,115,3,"a 2 missed"
"37184",47,-9,115,3,"h rebound defensive"
"37185",45,-9,115,3,"h rebound offensive"
"37186",22,-7,115,3,"h 2 made"
"37187",1,-7,115,3,"a 3 missed"
"37188",591,-7,115,4,"h 3 missed"
"37189",591,-7,115,4,"a rebound defensive"
"37190",568,-7,115,4,"a timeOut"
"37191",566,-7,115,4,"a 3 missed"
"37192",566,-7,115,4,"h rebound defensive"
"37193",549,-7,115,4,"h 2 missed"
"37194",549,-7,115,4,"h rebound offensive"
"37195",542,-5,115,4,"h 2 made"
"37196",529,-5,115,4,"h 3 missed"
"37197",529,-5,115,4,"a rebound defensive"
"37198",509,-5,115,4,"h 3 missed"
"37199",509,-5,115,4,"a rebound defensive"
"37200",492,-7,115,4,"a 2 made"
"37201",482,-7,115,4,"h 3 missed"
"37202",482,-7,115,4,"h rebound offensive"
"37203",477,-5,115,4,"h 2 made"
"37204",451,-7,115,4,"a 2 made"
"37205",434,-7,115,4,"h 3 missed"
"37206",434,-7,115,4,"h rebound offensive"
"37207",427,-7,115,4,"a foul"
"37208",427,-6,115,4,"h free throw 1 of 2 made"
"37209",427,-5,115,4,"h free throw 2 of 2 made"
"37210",412,-5,115,4,"a turnover"
"37211",410,-3,115,4,"h 2 made"
"37212",410,-3,115,4,"a foul"
"37213",410,-2,115,4,"h free throw 1 of 1 made"
"37214",390,-5,115,4,"a 3 made"
"37215",370,-5,115,4,"h turnover"
"37216",356,-7,115,4,"a 2 made"
"37217",337,-7,115,4,"h 3 missed"
"37218",337,-7,115,4,"a rebound defensive"
"37219",337,-7,115,4,"a turnover"
"37220",322,-7,115,4,"a foul"
"37221",322,-6,115,4,"h free throw 1 of 2 made"
"37222",322,-5,115,4,"h free throw 2 of 2 made"
"37223",304,-5,115,4,"h foul"
"37224",300,-7,115,4,"a 2 made"
"37225",277,-7,115,4,"h 3 missed"
"37226",277,-7,115,4,"a rebound defensive"
"37227",266,-7,115,4,"a turnover"
"37228",266,-7,115,4,"a turnover"
"37229",249,-7,115,4,"h 3 missed"
